datetimeobject,STUSPS,positiveRate,testRate,ndays,label
2020-04-16,MA,471.4107487512156,2068.76950216779,85.0,
2020-04-17,MA,509.61167517808843,2209.9373768861615,86.0,
2020-04-18,MA,544.4611340756761,2352.2804415173996,87.0,
2020-04-19,MA,577.7291645719995,2453.6079273378627,88.0,
2020-04-20,MA,600.8847584106963,2574.710522432852,89.0,
2020-04-21,MA,626.3036809704689,2678.446422148819,90.0,
2020-04-22,MA,651.6210439081419,2752.294775932633,91.0,
2020-04-23,MA,696.2927691145002,2964.322249841603,92.0,
2020-04-24,MA,739.4846255416936,3122.421564415714,93.0,
2020-04-25,MA,774.0003885380971,3291.184639310277,94.0,
2020-04-26,MA,797.0689312721373,3425.460968243322,95.0,
2020-04-27,MA,819.179911854953,3552.94731101314,96.0,
2020-04-28,MA,845.8755839496915,3692.4176891907046,97.0,
2020-04-29,MA,874.3558036898932,3853.7233861196723,98.0,
2020-04-30,MA,902.5023275289108,3999.229307553439,99.0,
2020-05-01,MA,933.0572652634319,4202.188958060664,100.0,
2020-05-02,MA,961.377891311763,4337.959664290317,101.0,
2020-05-03,MA,987.8414271274165,4565.046979304906,102.0,
2020-05-04,MA,1002.3499445702091,4704.647934139455,103.0,
2020-05-05,MA,1019.5280292224754,4836.399781037454,104.0,
2020-05-06,MA,1044.9759688171337,4927.65835575262,105.0,
2020-05-07,MA,1069.5824144001099,5101.65900544403,106.0,
2020-05-08,MA,1092.9701445178914,5310.451079963258,107.0,
2020-05-09,MA,1113.427154112229,5462.993632356779,108.0,
2020-05-10,MA,1128.661097427161,5634.948581088757,109.0,
2020-05-11,MA,1138.3672955963893,5726.918073158619,110.0,
2020-05-12,MA,1150.9897057716187,5825.111719211439,111.0,
2020-05-13,MA,1167.892128592472,5948.956424103116,112.0,
2020-05-14,MA,1192.3389804835776,6156.848970540891,113.0,
2020-05-15,MA,1210.3150335951975,6321.056370958417,114.0,
2020-05-16,MA,1232.2519119687,6501.107072423471,115.0,
2020-05-17,MA,1247.8775852545875,6685.90205909232,116.0,
2020-05-18,MA,1262.9954604299774,6807.381875640824,117.0,
2020-05-19,MA,1275.6613961575351,6919.69230916548,118.0,
2020-05-20,MA,1290.8227968852534,7108.49164664854,119.0,
2020-05-21,MA,1306.9852853165244,7275.818378316267,120.0,
2020-05-22,MA,1318.6646418579724,7423.195898500153,121.0,
2020-05-23,MA,1329.879725841251,7558.734468450722,122.0,
2020-05-24,MA,1344.5768540108,7723.9429565718,123.0,
2020-05-25,MA,1353.2239304067043,7842.738697393385,124.0,
2020-05-26,MA,1359.3465247675626,7914.120603211924,125.0,
2020-05-27,MA,1366.9925134599143,8010.7908549332515,126.0,
2020-05-28,MA,1376.7857627337994,8158.473053983436,127.0,
2020-05-29,MA,1385.7375179960022,8295.172305329428,128.0,
2020-05-30,MA,1397.1847382583655,8451.487072258074,129.0,
2020-05-31,MA,1406.81839384038,8601.418091511894,130.0,
2020-06-01,MA,1462.5311008207032,8754.918206056638,131.0,
2020-06-02,MA,1467.725150065223,8841.417987050567,132.0,
2020-06-03,MA,1473.949304048181,8962.796243976969,133.0,
2020-06-04,MA,1480.7828157637364,9066.880348111565,134.0,
2020-06-05,MA,1487.9500233804758,9209.557108643985,135.0,
2020-06-06,MA,1496.2924209100815,9352.756175804348,136.0,
2020-06-07,MA,1500.7030102126905,9466.662546247713,137.0,
2020-06-08,MA,1503.459628526821,9535.998751106818,138.0,
2020-06-09,MA,1507.2753686142755,9604.522478989127,139.0,
2020-06-10,MA,1511.1491427715011,9751.029488126447,140.0,
2020-06-11,MA,1518.5629951847682,9910.59416296228,141.0,
2020-06-12,MA,1524.250334022343,10059.611145617202,142.0,
2020-06-13,MA,1529.125195883121,10208.134838679069,143.0,
2020-06-14,MA,1532.142967511222,10340.36546665268,144.0,
2020-06-15,MA,1533.4052085287449,10405.958474011546,145.0,
2020-06-16,MA,1536.2343694300896,10499.045121924502,146.0,
2020-06-17,MA,1540.0936350698723,10620.902159926516,147.0,
2020-06-18,MA,1544.025443296869,10754.583639644408,148.0,
2020-06-19,MA,1547.3333852738258,10893.096455670748,149.0,
2020-06-20,MA,1551.4828212624645,11098.101807137407,150.0,
2020-06-21,MA,1553.2963859428135,11219.726708860337,151.0,
2020-06-22,MA,1555.4581550417897,11317.557641977088,152.0,
2020-06-23,MA,1558.7806055361891,11427.517695676011,153.0,
2020-06-24,MA,1561.2760705363494,11535.31598027596,154.0,
2020-06-25,MA,1564.5549954784206,11685.972425401918,155.0,
2020-06-26,MA,1567.9354800425913,11811.166422415776,156.0,
2020-06-27,MA,1573.3471570487527,11988.997320712084,157.0,
2020-06-28,MA,1576.5970649559383,12126.13182758136,158.0,
2020-06-29,MA,1578.0624252176603,12220.335631337412,159.0,
2020-06-30,MA,1579.7163962061388,12305.268492447518,160.0,
2020-07-01,MA,1583.5031192587078,12454.619171003626,161.0,
2020-07-02,MA,1586.332280160052,12568.119302958592,162.0,
2020-07-03,MA,1590.539750218462,12735.28644093445,163.0,
2020-07-04,MA,1593.5865388814484,12851.16596975003,164.0,
2020-07-05,MA,1595.5596972536682,12937.027375976479,165.0,
2020-07-06,MA,1597.9245855968434,13049.207232844148,166.0,
2020-07-07,MA,1600.8407976028448,13155.743276426576,167.0,
2020-07-08,MA,1604.671046207742,13289.729435010764,168.0,
2020-07-09,MA,1608.9510588533658,13431.419616357076,169.0,
2020-07-10,MA,1612.0413730686807,13617.926608084173,170.0,
2020-07-11,MA,1616.2198260922048,13729.903345707648,171.0,
2020-07-12,MA,1619.1070210633204,13891.615281125014,172.0,
2020-07-13,MA,1622.443980075163,14017.302567731926,173.0,
2020-07-14,MA,1626.8400608603288,14192.434881783875,174.0,
2020-07-15,MA,1629.988409145415,14344.759806415752,175.0,
2020-07-16,MA,1633.3834022270285,14532.949786166217,176.0,
2020-07-17,MA,1637.7069404249805,14720.153186730568,177.0,
2020-07-18,MA,1642.915498186943,14897.824491335004,178.0,
2020-07-19,MA,1647.2100193500098,15096.62019733615,179.0,
2020-07-20,MA,1650.9096912979217,15252.5287257764,180.0,
2020-07-21,MA,1654.449769553963,15367.14601357446,181.0,
2020-07-22,MA,1658.6137140600445,15525.013191869486,182.0,
2020-07-23,MA,1663.3579992638377,15759.906089268297,183.0,
2020-07-24,MA,1668.2618781595017,15951.824758001556,184.0,
2020-07-25,MA,1672.3677885958118,16117.265382401718,185.0,
2020-07-26,MA,1677.7214315322024,16260.55150066674,186.0,
2020-07-27,MA,1681.9143930731695,16411.411065036897,187.0,
2020-07-28,MA,1685.6285735385245,16555.901390249666,188.0,
2020-07-29,MA,1692.9118492948064,16783.714131136396,189.0,
2020-07-30,MA,1698.9183755161223,16962.6621852758,190.0,
2020-07-31,MA,1706.375753481718,17242.357384537954,191.0,
2020-08-01,MA,1712.585398947233,17427.09433713703,192.0,
2020-08-02,MA,1718.6499592383202,17621.174774969266,193.0,
2020-08-03,MA,1721.5371542094358,17799.803641724928,194.0,
2020-08-04,MA,1729.4588047332006,18023.58301476256,195.0,
2020-08-05,MA,1735.8425524080294,18274.841519836842,196.0,
2020-08-06,MA,1739.1940199373144,18443.488526591864,197.0,
2020-08-07,MA,1745.244071710959,18658.751399890578,198.0,
2020-08-08,MA,1751.337649036932,18900.884047493342,199.0,
2020-08-09,MA,1756.1109512756107,19150.35800492216,200.0,
2020-08-10,MA,1757.4312263629047,19312.171499961623,201.0,
2020-08-11,MA,1757.4312263629047,19525.09850195205,202.0,
2020-08-12,MA,1757.4312263629047,19749.458215687395,203.0,
2020-08-13,MA,1757.4312263629047,20149.312956410755,204.0,
2020-08-14,MA,1757.4312263629047,20458.924718639948,205.0,
2020-08-15,MA,1757.4312263629047,20786.860738399388,206.0,
2020-08-16,MA,1757.4312263629047,21006.867896901895,207.0,
2020-08-17,MA,1757.4312263629047,21220.621884386557,208.0,
2020-08-18,MA,1757.4312263629047,21387.150647594928,209.0,
2020-08-19,MA,1757.4312263629047,21666.381574298914,210.0,
2020-08-20,MA,1757.4312263629047,21979.315787022508,211.0,
2020-08-21,MA,1757.4312263629047,22361.28152573891,212.0,
2020-08-22,MA,1757.4312263629047,22480.135300630263,213.0,
2020-08-23,MA,1757.4312263629047,22480.135300630263,214.0,
2020-08-24,MA,1757.4312263629047,23020.49052426963,215.0,
2020-08-25,MA,1757.4312263629047,23345.844027924253,216.0,
2020-08-26,MA,1757.4312263629047,23627.73001332027,217.0,
2020-08-27,MA,1757.4312263629047,23990.080236454014,218.0,
2020-08-28,MA,1757.4312263629047,24327.809505487337,219.0,
2020-08-29,MA,1757.4312263629047,24668.193833212696,220.0,
2020-08-30,MA,1757.4312263629047,24906.42368962335,221.0,
2020-08-31,MA,1757.4312263629047,25173.946242751,222.0,
2020-09-01,MA,1757.4312263629047,25482.97766428248,223.0,
2020-09-02,MA,1757.4312263629047,25704.827404500225,224.0,
2020-09-03,MA,1763.4522611016637,26163.383606797124,225.0,
2020-09-04,MA,1766.5280667995355,26418.03710495302,226.0,
2020-09-05,MA,1772.882797439479,26719.973861454975,227.0,
2020-09-06,MA,1778.1929148235408,26977.166350163356,228.0,
2020-09-07,MA,1781.5153653179402,27120.466976945823,229.0,
2020-09-08,MA,1783.9963218006578,27257.45639864067,230.0,
2020-09-09,MA,1786.6223634578032,27422.11356309892,231.0,
2020-09-10,MA,1792.4692959872486,27682.236772330747,232.0,
2020-09-11,MA,1798.8530436620774,27963.745536273254,233.0,
2020-09-12,MA,1806.8907623253847,28231.166529778806,234.0,
2020-09-13,MA,1811.040198314023,28407.02426970289,235.0,
2020-09-14,MA,1814.7253617444924,28584.318352853817,236.0,
2020-09-15,MA,1819.2665277040867,28755.852554579953,237.0,
2020-09-16,MA,1823.7061340415812,28997.31781038035,238.0,
2020-09-17,MA,1829.930288024539,29398.536351743336,239.0,
2020-09-18,MA,1836.517154943567,29721.205779671043,240.0,
2020-09-19,MA,1845.2077568917996,30030.643439690924,241.0,
2020-09-20,MA,1850.4163146537624,30283.352796509484,242.0,
2020-09-21,MA,1854.1304951191173,30440.55258300214,243.0,
2020-09-22,MA,1856.64046863672,30573.523145365332,244.0,
2020-09-23,MA,1864.5185936081564,30873.312641285756,245.0,
2020-09-24,MA,1871.4971904981398,31142.90991240773,246.0,
2020-09-25,MA,1878.5773470102226,31373.421237538816,247.0,
2020-09-26,MA,1886.8326934351714,31581.82158208709,248.0,
2020-09-27,MA,1895.4217357613045,31843.88893265625,249.0,
2020-09-28,MA,1901.6603982617053,32034.124613366144,250.0,
2020-09-29,MA,1909.0887591924152,32239.9424418096,251.0,
2020-09-30,MA,1916.807290471981,32449.242314439325,252.0,
2020-01-22,MI,0.0,0.0,0.0,
2020-01-23,MI,0.0,0.0,1.0,
2020-01-24,MI,0.0,0.0,2.0,
2020-01-25,MI,0.0,0.0,3.0,
2020-01-26,MI,0.0,0.0,4.0,
2020-01-27,MI,0.0,0.0,5.0,
2020-01-28,MI,0.0,0.0,6.0,
2020-01-29,MI,0.0,0.0,7.0,
2020-01-30,MI,0.0,0.0,8.0,
2020-01-31,MI,0.0,0.0,9.0,
2020-02-01,MI,0.0,0.0,10.0,
2020-02-02,MI,0.0,0.0,11.0,
2020-02-03,MI,0.0,0.0,12.0,
2020-02-04,MI,0.0,0.0,13.0,
2020-02-05,MI,0.0,0.0,14.0,
2020-02-06,MI,0.0,0.0,15.0,
2020-02-07,MI,0.0,0.0,16.0,
2020-02-08,MI,0.0,0.0,17.0,
2020-02-09,MI,0.0,0.0,18.0,
2020-02-10,MI,0.0,0.0,19.0,
2020-02-11,MI,0.0,0.0,20.0,
2020-02-12,MI,0.0,0.0,21.0,
2020-02-13,MI,0.0,0.0,22.0,
2020-02-14,MI,0.0,0.0,23.0,
2020-02-15,MI,0.0,0.0,24.0,
2020-02-16,MI,0.0,0.0,25.0,
2020-02-17,MI,0.0,0.0,26.0,
2020-02-18,MI,0.0,0.0,27.0,
2020-02-19,MI,0.0,0.0,28.0,
2020-02-20,MI,0.0,0.0,29.0,
2020-02-21,MI,0.0,0.0,30.0,
2020-02-22,MI,0.0,0.0,31.0,
2020-02-23,MI,0.0,0.0,32.0,
2020-02-24,MI,0.0,0.0,33.0,
2020-02-25,MI,0.0,0.0,34.0,
2020-02-26,MI,0.0,0.0,35.0,
2020-02-27,MI,0.0,0.0,36.0,
2020-02-28,MI,0.0,0.0,37.0,
2020-02-29,MI,0.0,0.0,38.0,
2020-03-01,MI,0.1401842441520891,0.1401842441520891,39.0,
2020-03-02,MI,0.2703553280076004,0.2703553280076004,40.0,
2020-03-03,MI,0.5006580148288896,0.5006580148288896,41.0,
2020-03-04,MI,0.7409738619467566,0.7409738619467566,42.0,
2020-03-05,MI,1.0013160296577792,1.0814213120304017,43.0,
2020-03-06,MI,1.4018424415208908,1.4819477238935133,44.0,
2020-03-07,MI,1.882474135756625,2.062711021095025,45.0,
2020-03-08,MI,2.5133032344410258,2.7736454021520482,46.0,
2020-03-09,MI,3.7248956303269387,4.085369401003739,47.0,
2020-03-10,MI,5.286948636593074,5.677461888159608,48.0,
2020-03-11,MI,7.279567535612055,7.850317672516989,49.0,
2020-03-12,MI,9.983120815688059,10.894318402676637,50.0,
2020-03-13,MI,13.627911163642374,14.959661483087222,51.0,
2020-03-14,MI,17.302740992486427,19.35543885328487,52.0,
2020-03-15,MI,21.90879472891221,23.96149258971066,53.0,
2020-03-16,MI,28.98809905859271,31.711678659261867,54.0,
2020-03-17,MI,36.63815352517814,45.43972142587002,55.0,
2020-03-18,MI,45.36962930379397,60.16908022213595,56.0,
2020-03-19,MI,52.829433724744426,73.36642549302549,57.0,
2020-03-20,MI,62.27184388441729,92.72186434631035,58.0,
2020-03-21,MI,70.32242476286584,111.2361977346827,59.0,
2020-03-22,MI,78.32293983983149,126.2959908207357,60.0,
2020-03-23,MI,90.73925860758794,149.2862068616783,61.0,
2020-03-24,MI,101.68364281174748,171.66562012452968,62.0,
2020-03-25,MI,113.49917196170928,202.03553530405011,63.0,
2020-03-26,MI,124.91417469980796,242.36854497866545,64.0,
2020-03-27,MI,138.17159893247697,279.75768552608696,65.0,
2020-03-28,MI,148.84562780862888,308.07490284480895,66.0,
2020-03-29,MI,158.04772212118385,332.44693500667927,67.0,
2020-03-30,MI,173.8585022294802,406.7946502087694,68.0,
2020-03-31,MI,186.78549217236215,450.47205542244177,69.0,
2020-04-01,MI,202.72644336451398,502.63060740731544,70.0,
2020-04-02,MI,214.04131449964686,548.911434298098,71.0,
2020-04-03,MI,226.08714633642998,597.1748669276029,72.0,
2020-04-04,MI,236.12033295360092,648.7126029740889,73.0,
2020-04-05,MI,244.90187453369964,687.0229542687955,74.0,
2020-04-06,MI,258.1893382472584,731.431320184118,75.0,
2020-04-07,MI,269.99485423692363,774.0973962078359,76.0,
2020-04-08,MI,281.00933056315915,813.4691424939798,77.0,
2020-04-09,MI,291.34291198922745,856.3855475251122,78.0,
2020-04-10,MI,302.11707246834516,898.8713866634919,79.0,
2020-04-11,MI,310.20770598798,933.4368160072784,80.0,
2020-04-12,MI,317.0767339514324,963.4762968970117,81.0,
2020-04-13,MI,327.45036801868696,998.9629369880835,82.0,
2020-04-14,MI,336.5723570488693,1044.2524610095047,83.0,
2020-04-15,MI,345.7844645217209,1085.0360628974663,84.0,
2020-04-16,MI,355.0165983151656,1138.7867073694958,85.0,
2020-04-17,MI,363.6779819717054,1197.453813547145,86.0,
2020-04-18,MI,370.7773126219791,1243.0637586980567,87.0,
2020-04-19,MI,376.0642612585722,1274.8255031588017,88.0,
2020-04-20,MI,385.4465924564655,1320.6056720347553,89.0,
2020-04-21,MI,396.4110029812182,1394.392650260237,90.0,
2020-04-22,MI,407.585689872199,1475.5192749831103,91.0,
2020-04-23,MI,417.48870540551445,1569.0522053134437,92.0,
2020-04-24,MI,427.862339472769,1660.0217666078527,93.0,
2020-04-25,MI,433.199353910845,1724.446439956034,94.0,
2020-04-26,MI,438.4662762268449,1784.5454280560944,95.0,
2020-04-27,MI,447.67838369969655,1859.2536170288608,96.0,
2020-04-28,MI,455.9792935855595,1947.0389933489585,97.0,
2020-04-29,MI,465.49179586730844,2051.3060315172233,98.0,
2020-04-30,MI,475.675179888928,2167.3385330339665,99.0,
2020-05-01,MI,483.0348527069127,2273.4580058570978,100.0,
2020-05-02,MI,487.3605379550343,2376.9740570031195,101.0,
2020-05-03,MI,490.93523618091257,2447.1162448806467,102.0,
2020-05-04,MI,498.74550121224325,2528.122711679961,103.0,
2020-05-05,MI,505.6345554962888,2639.348896254347,104.0,
2020-05-06,MI,511.9828991243191,2760.5682148047176,105.0,
2020-05-07,MI,517.9907953022657,2882.939046789195,106.0,
2020-05-08,MI,524.1789283655509,3008.864550678957,107.0,
2020-05-09,MI,528.0139687591401,3124.0759730513814,108.0,
2020-05-10,MI,531.0279300084101,3208.7172170383537,109.0,
2020-05-11,MI,540.7507086563871,3327.3431270719107,110.0,
2020-05-12,MI,557.142252061885,3477.9911237339234,111.0,
2020-05-13,MI,565.323004024189,3671.8258807550765,112.0,
2020-05-14,MI,571.1106106756109,3841.979513674823,113.0,
2020-05-15,MI,577.6291780286831,4000.39772272698,114.0,
2020-05-16,MI,580.9935998883333,4117.201237586561,115.0,
2020-05-17,MI,583.5469557639606,4223.8113552642235,116.0,
2020-05-18,MI,588.8939833623331,4354.99376830969,117.0,
2020-05-19,MI,596.5440378289186,4523.785611429102,118.0,
2020-05-20,MI,602.3016049994508,4666.122685044955,119.0,
2020-05-21,MI,606.89764557558,4830.328500748534,120.0,
2020-05-22,MI,611.5537651134887,5030.1811671079295,121.0,
2020-05-23,MI,613.7366340581426,5175.291886125935,122.0,
2020-05-24,MI,615.3787923467813,5292.395795794413,123.0,
2020-05-25,MI,617.1310953986824,5386.649673666099,124.0,
2020-05-26,MI,621.5669254100665,5507.047913072151,125.0,
2020-05-27,MI,625.4320052845454,5688.175969676947,126.0,
2020-05-28,MI,628.7964271441956,5862.304827234435,127.0,
2020-05-29,MI,631.9906252788039,6027.762287975086,128.0,
2020-05-30,MI,634.0433231396024,6186.430826034657,129.0,
2020-05-31,MI,636.5165737328572,6315.900988669408,130.0,
2020-06-01,MI,638.9697980055187,6460.861510282965,131.0,
2020-06-02,MI,641.8736144915263,6620.451259089821,132.0,
2020-06-03,MI,644.6672862142715,6784.466824747766,133.0,
2020-06-04,MI,647.0103657236707,6934.343808066942,134.0,
2020-06-05,MI,649.0630635844691,7061.991575527716,135.0,
2020-06-06,MI,649.9942874920508,7167.980877266992,136.0,
2020-06-07,MI,650.5450113083626,7271.807336382208,137.0,
2020-06-08,MI,651.8967879484006,7401.367617459627,138.0,
2020-06-09,MI,652.527617047085,7570.309657983487,139.0,
2020-06-10,MI,652.6778144515337,7570.459855387936,140.0,
2020-06-11,MI,655.3513282507199,7715.34027171912,141.0,
2020-06-12,MI,657.5842629968568,7873.217770115262,142.0,
2020-06-13,MI,659.2264212854956,8005.351433388903,143.0,
2020-06-14,MI,661.4092902301495,8145.68587494544,144.0,
2020-06-15,MI,661.7196981993434,8251.214571311075,145.0,
2020-06-16,MI,663.5621196939137,8366.33587524083,146.0,
2020-06-17,MI,665.8451202415334,8510.034738657017,147.0,
2020-06-18,MI,668.8590814908034,8513.048699906287,148.0,
2020-06-19,MI,671.8530164194801,8810.860113447105,149.0,
2020-06-20,MI,676.338912232347,8958.113648768576,150.0,
2020-06-21,MI,678.0010968415789,9086.2019952824,151.0,
2020-06-22,MI,680.464334274537,9192.251375983455,152.0,
2020-06-23,MI,682.8674927457157,9298.901546302304,153.0,
2020-06-24,MI,686.4522041318905,9460.48391400818,154.0,
2020-06-25,MI,690.7979157006052,9641.061246796664,155.0,
2020-06-26,MI,694.2023902014417,9829.979542112198,156.0,
2020-06-27,MI,697.7069963052439,10021.381101181283,157.0,
2020-06-28,MI,700.3805101044302,10180.169797164413,158.0,
2020-06-29,MI,703.1541555065822,10307.296880289765,159.0,
2020-06-30,MI,708.210801456354,10464.323260060699,160.0,
2020-07-01,MI,711.8255523234186,10632.564379363797,161.0,
2020-07-02,MI,717.7233037381029,10865.650724747537,162.0,
2020-07-03,MI,722.6998444055021,11097.235096086786,163.0,
2020-07-04,MI,726.7651874859127,11316.413161818578,164.0,
2020-07-05,MI,730.3699251926807,11483.282478161047,165.0,
2020-07-06,MI,733.6542417699583,11608.88756092132,166.0,
2020-07-07,MI,739.9725459170988,11780.593233687036,167.0,
2020-07-08,MI,746.491113270171,12015.82239537424,168.0,
2020-07-09,MI,751.6178513420189,12251.632320358647,169.0,
2020-07-10,MI,757.8460370464902,12484.458323574674,170.0,
2020-07-11,MI,764.705051849646,12757.987823396288,171.0,
2020-07-12,MI,768.7703949300566,12978.607784210788,172.0,
2020-07-13,MI,772.9959485752124,13151.555088853282,173.0,
2020-07-14,MI,779.6647133327332,13355.413019331309,174.0,
2020-07-15,MI,790.1685184838433,13697.192219734397,175.0,
2020-07-16,MI,799.4407049184744,13969.900640411692,176.0,
2020-07-17,MI,806.990627782094,14273.820081733422,177.0,
2020-07-18,MI,814.4504322030444,14579.9424183204,178.0,
2020-07-19,MI,819.7574071602306,14864.125920697574,179.0,
2020-07-20,MI,825.0343426365272,15087.719790120154,180.0,
2020-07-21,MI,831.6830810734548,15313.87702857866,181.0,
2020-07-22,MI,838.4019116324585,15616.654969626581,182.0,
2020-07-23,MI,845.4211370003595,15888.121758427102,183.0,
2020-07-24,MI,851.8395727504659,16167.709220228146,184.0,
2020-07-25,MI,851.8395727504659,16167.709220228146,185.0,
2020-07-26,MI,867.750484461728,16729.427486545566,186.0,
2020-07-27,MI,872.8772225335758,17027.26893956727,187.0,
2020-07-28,MI,880.7375533663895,17301.55943957143,188.0,
2020-07-29,MI,890.9109242277126,17955.929478113085,189.0,
2020-07-30,MI,898.9915445870508,18155.641960228328,190.0,
2020-07-31,MI,906.931980702237,18468.743469542016,191.0,
2020-08-01,MI,914.521956207043,18792.999639426096,192.0,
2020-08-02,MI,918.8176019742748,19043.438791603807,193.0,
2020-08-03,MI,924.955669236077,19293.58756213291,194.0,
2020-08-04,MI,932.9762106336358,19569.870681036085,195.0,
2020-08-05,MI,940.1656597265787,19830.783598884012,196.0,
2020-08-06,MI,947.8057010328675,20092.187161586473,197.0,
2020-08-07,MI,955.9564135142818,20392.75219420885,198.0,
2020-08-08,MI,963.1759020881144,20778.519207794805,199.0,
2020-08-09,MI,968.5329428467835,21040.974152328403,200.0,
2020-08-10,MI,974.3405758187987,21253.82390075276,201.0,
2020-08-11,MI,983.4225122077947,21493.789287260246,202.0,
2020-08-12,MI,988.1887765089657,21847.123674645587,203.0,
2020-08-13,MI,999.874134575072,22253.107258870332,204.0,
2020-08-14,MI,1008.5655577125015,22641.267417767172,205.0,
2020-08-15,MI,1019.1594813062808,22947.950491330757,206.0,
2020-08-16,MI,1023.9357587677484,23241.045706371886,207.0,
2020-08-17,MI,1028.8422073130714,23432.867818173425,208.0,
2020-08-18,MI,1035.3908141470333,23656.34152967245,209.0,
2020-08-19,MI,1042.279868431079,23983.401384439567,210.0,
2020-08-20,MI,1047.5568039073753,24288.94295772934,211.0,
2020-08-21,MI,1047.5568039073753,24288.94295772934,212.0,
2020-08-22,MI,1061.8355704902954,24622.751682536356,213.0,
2020-08-23,MI,1069.4856249568807,25368.061242891534,214.0,
2020-08-24,MI,1078.2771796972763,25582.56316276482,215.0,
2020-08-25,MI,1087.7996951393218,25825.692707926028,216.0,
2020-08-26,MI,1096.2407892693368,26238.00460945821,217.0,
2020-08-27,MI,1104.8821466052834,26543.195722137607,218.0,
2020-08-28,MI,1112.8225827204697,26874.06057781743,219.0,
2020-08-29,MI,1112.8225827204697,26874.06057781743,220.0,
2020-08-30,MI,1126.7408755327126,27484.062303084946,221.0,
2020-08-31,MI,1131.737442520705,27680.690731828843,222.0,
2020-09-01,MI,1139.6979049564843,27930.77942339617,223.0,
2020-09-02,MI,1146.1864328286667,28205.23013396507,224.0,
2020-09-03,MI,1153.9366188982178,28532.009620243887,225.0,
2020-09-04,MI,1164.4804766905143,28817.68508350525,226.0,
2020-09-05,MI,1173.4522683162481,29228.434932031167,227.0,
2020-09-06,MI,1173.4522683162481,29228.434932031167,228.0,
2020-09-07,MI,1185.5882185957003,29665.7697211445,229.0,
2020-09-08,MI,1190.5847855836926,29840.05878926673,230.0,
2020-09-09,MI,1200.2074326287038,30072.294016025266,231.0,
2020-09-10,MI,1210.0503692002399,30404.440556223046,232.0,
2020-09-11,MI,1224.1188594169316,30768.29877508009,233.0,
2020-09-12,MI,1232.19947977627,31147.036550137847,234.0,
2020-09-13,MI,1232.19947977627,31147.036550137847,235.0,
2020-09-14,MI,1244.505653780764,31662.484002724785,236.0,
2020-09-15,MI,1251.33462910303,31918.160037737598,237.0,
2020-09-16,MI,1259.0748020122846,32226.96590128406,238.0,
2020-09-17,MI,1268.887699102931,32560.1037443512,239.0,
2020-09-18,MI,1276.6779378136687,32893.53196906695,240.0,
2020-09-19,MI,1282.5556629077598,33228.36203622421,241.0,
2020-09-20,MI,1282.5556629077598,33228.36203622421,242.0,
2020-09-21,MI,1298.3263903748698,33751.02897738498,243.0,
2020-09-22,MI,1305.2855367809914,33953.40496013911,244.0,
2020-09-23,MI,1314.3174073685045,34296.14542393068,245.0,
2020-09-24,MI,1325.1115941682153,34673.8117908367,246.0,
2020-09-25,MI,1335.5252808766563,35069.21146462796,247.0,
2020-09-26,MI,1345.4983885320478,35477.19768091202,248.0,
2020-09-27,MI,1345.4983885320478,35477.19768091202,249.0,
2020-09-28,MI,1358.8058785661995,35987.19797429762,250.0,
2020-09-29,MI,1370.0005917777735,36228.45505848336,251.0,
2020-09-30,MI,1381.9563051718874,36526.62694579486,252.0,
2020-01-22,MN,0.0,0.0,0.0,
2020-01-23,MN,0.0,0.0,1.0,
2020-01-24,MN,0.0,0.0,2.0,
2020-01-25,MN,0.0,0.0,3.0,
2020-01-26,MN,0.0,0.0,4.0,
2020-01-27,MN,0.0,0.0,5.0,
2020-01-28,MN,0.0,0.0,6.0,
2020-01-29,MN,0.0,0.0,7.0,
2020-01-30,MN,0.0,0.0,8.0,
2020-01-31,MN,0.0,0.0,9.0,
2020-02-01,MN,0.0,0.0,10.0,
2020-02-02,MN,0.0,0.0,11.0,
2020-02-03,MN,0.0,0.0,12.0,
2020-02-04,MN,0.0,0.0,13.0,
2020-02-05,MN,0.0,0.0,14.0,
2020-02-06,MN,0.0,0.0,15.0,
2020-02-07,MN,0.0,0.0,16.0,
2020-02-08,MN,0.0,0.0,17.0,
2020-02-09,MN,0.0,0.0,18.0,
2020-02-10,MN,0.0,0.0,19.0,
2020-02-11,MN,0.0,0.0,20.0,
2020-02-12,MN,0.0,0.0,21.0,
2020-02-13,MN,0.0,0.0,22.0,
2020-02-14,MN,0.0,0.0,23.0,
2020-02-15,MN,0.0,0.0,24.0,
2020-02-16,MN,0.0,0.0,25.0,
2020-02-17,MN,0.0,0.0,26.0,
2020-02-18,MN,0.0,0.0,27.0,
2020-02-19,MN,0.0,0.0,28.0,
2020-02-20,MN,0.0,0.0,29.0,
2020-02-21,MN,0.0,0.0,30.0,
2020-02-22,MN,0.0,0.0,31.0,
2020-02-23,MN,0.0,0.0,32.0,
2020-02-24,MN,0.0,0.0,33.0,
2020-02-25,MN,0.0,0.0,34.0,
2020-02-26,MN,0.0,0.0,35.0,
2020-02-27,MN,0.0,0.0,36.0,
2020-02-28,MN,0.0,0.0,37.0,
2020-02-29,MN,0.0,0.0,38.0,
2020-03-01,MN,0.0,0.0,39.0,
2020-03-02,MN,0.0,0.0,40.0,
2020-03-03,MN,0.0,0.0,41.0,
2020-03-04,MN,0.0,0.0,42.0,
2020-03-05,MN,0.0,0.0,43.0,
2020-03-06,MN,0.017731653412846795,0.6560711762753314,44.0,
